chapter,chapter_title,sent_id,text
9,Chapter Nine,52,"He took a taxi to the cathedral, at the last moment he had remembered the album that he had had no opportunity to give to the Italian earlier and so took it with him now."
9,Chapter Nine,53,He held it on his knees and drummed impatiently on it during the whole journey.
9,Chapter Nine,54,"The rain had eased off slightly but it was still damp, chilly and dark, it would be difficult to see anything in the cathedral but standing about on cold flagstones might well make K.'s chill much worse."
9,Chapter Nine,55,"The square in front of the cathedral was quite empty, K. remembered how even as a small child he had noticed that nearly all the houses in this narrow square had the curtains at their windows closed most of the time, although today, with the weather like this, it was more understandable."
9,Chapter Nine,56,"The cathedral also seemed quite empty, of course no-one would think of going there on a day like this."
9,Chapter Nine,57,"K. hurried along both the side naves but saw no-one but an old woman who, wrapped up in a warm shawl, was kneeling at a picture of the Virgin Mary and staring up at it."
9,Chapter Nine,58,"Then, in the distance, he saw a church official who limped away through a doorway in the wall."
9,Chapter Nine,59,"K. had arrived on time, it had struck ten just as he was entering the building, but the Italian still was not there."
9,Chapter Nine,60,"K. went back to the main entrance, stood there indecisively for a while, and then walked round the cathedral in the rain in case the Italian was waiting at another entrance."
9,Chapter Nine,61,He was nowhere to be found.
9,Chapter Nine,62,Could the director have misunderstood what time they had agreed on?
9,Chapter Nine,63,How could anyone understand someone like that properly anyway?
9,Chapter Nine,64,"Whatever had happened, K. would have to wait for him for at least half an hour."
9,Chapter Nine,65,"As he was tired he wanted to sit down, he went back inside the cathedral, he found something like a small carpet on one of the steps, he moved it with his foot to a nearby pew, wrapped himself up tighter in his coat, put the collar up and sat down."
9,Chapter Nine,66,To pass the time he opened the album and flicked through the pages a little but soon had to give up as it became so dark that when he looked up he could hardly make out anything in the side nave next to him.
9,Chapter Nine,67,"In the distance there was a large triangle of candles flickering on the main altar, K. was not certain whether he had seen them earlier."
9,Chapter Nine,68,Perhaps they had only just been lit.
9,Chapter Nine,69,"Church staff creep silently as part of their job, you don't notice them."
9,Chapter Nine,70,"When K. happened to turn round he also saw a tall, stout candle attached to a column not far behind him."
9,Chapter Nine,71,"It was all very pretty, but totally inadequate to illuminate the pictures which were usually left in the darkness of the side altars, and seemed to make the darkness all the deeper."
9,Chapter Nine,72,"It was discourteous of the Italian not to come but it was also sensible of him, there would have been nothing to see, they would have had to content themselves with seeking out a few pictures with K.'s electric pocket torch and looking at them one small part at a time."
9,Chapter Nine,73,"K. went over to a nearby side chapel to see what they could have hoped for, he went up a few steps to a low marble railing and leant over it to look at the altar picture by the light of his torch."
9,Chapter Nine,74,The eternal light hung disturbingly in front of it.
9,Chapter Nine,75,The first thing that K. partly saw and partly guessed at was a large knight in armour who was shown at the far edge of the painting.
9,Chapter Nine,76,He was leaning on his sword that he had stuck into the naked ground in front of him where only a few blades of grass grew here and there.
9,Chapter Nine,77,He seemed to be paying close attention to something that was being played out in front of him.
9,Chapter Nine,78,It was astonishing to see how he stood there without going any closer.
9,Chapter Nine,79,Perhaps it was his job to stand guard.
9,Chapter Nine,80,It was a long time since K. had looked at any pictures and he studied the knight for a long time even though he had continually to blink as he found it difficult to bear the green light of his torch.
9,Chapter Nine,81,"Then when he moved the light to the other parts of the picture he found an interment of Christ shown in the usual way, it was also a comparatively new painting."
9,Chapter Nine,82,He put his torch away and went back to his place.
9,Chapter Nine,83,"There seemed to be no point in waiting for the Italian any longer, but outside it was certainly raining heavily, and as it was not so cold in the cathedral as K. had expected he decided to stay there for the time being."
9,Chapter Nine,84,"Close by him was the great pulpit, there were two plain golden crosses attached to its little round roof which were lying almost flat and whose tips crossed over each other."
9,Chapter Nine,85,"The outside of the pulpit's balustrade was covered in green foliage which continued down to the column supporting it, little angels could be seen among the leaves, some of them lively and some of them still."
9,Chapter Nine,86,"K. walked up to the pulpit and examined it from all sides, its stonework had been sculpted with great care, it seemed as if the foliage had trapped a deep darkness between and behind its leaves and held it there prisoner, K. lay his hand in one of these gaps and cautiously felt the stone, until then he had been totally unaware of this pulpit's existence."
9,Chapter Nine,87,"Then K. happened to notice one of the church staff standing behind the next row of pews, he wore a loose, creased, black cassock, he held a snuff box in his left hand and he was watching K. Now what does he want?"
9,Chapter Nine,88,thought K. Do I seem suspicious to him?
9,Chapter Nine,89,Does he want a tip?
